2.40625,32,FWD
2.40625,64,MID
2.4047619047619047,42,DEF
2.4038461538461537,52,DEF
2.4,5,GK
2.396551724137931,58,MID
2.393939393939394,66,MID
2.392857142857143,56,MID
2.388888888888889,54,MID
2.375,32,DEF
2.3692307692307693,65,DEF
2.3636363636363638,22,FWD
2.361111111111111,36,DEF
2.3541666666666665,48,DEF
2.3508771929824563,57,FWD
2.347826086956522,46,DEF
2.341463414634146,41,DEF
2.3404255319148937,47,MID
2.3333333333333335,3,FWD
2.3333333333333335,30,FWD
2.3333333333333335,30,GK
2.3157894736842106,38,DEF
2.3125,32,DEF
2.293103448275862,58,DEF
2.292682926829268,41,FWD
2.2903225806451615,31,DEF
2.2857142857142856,35,DEF
2.2777777777777777,54,DEF
2.2758620689655173,29,DEF
2.2698412698412698,63,MID
2.263888888888889,72,MID
2.2439024390243905,41,MID
2.23943661971831,71,MID
2.2318840579710146,69,MID
2.230769230769231,13,MID
2.230769230769231,26,MID
2.2222222222222223,45,MID
2.217391304347826,23,DEF
2.2162162162162162,37,FWD
2.2131147540983607,61,DEF
2.2,55,DEF
2.2,5,MID
2.1964285714285716,56,MID
2.185185185185185,54,DEF
2.176470588235294,17,DEF
2.175,40,MID
2.169811320754717,53,MID
2.1666666666666665,42,DEF
2.1538461538461537,39,MID
2.1538461538461537,39,DEF
2.15,20,MID
2.142857142857143,49,MID
2.142857142857143,35,DEF
2.142857142857143,14,MID
2.1379310344827585,29,MID
2.1363636363636362,22,MID
2.1333333333333333,45,MID
2.125,16,GK
2.1176470588235294,17,MID
2.1153846153846154,26,DEF
2.1132075471698113,53,MID
2.111111111111111,45,MID
2.111111111111111,27,DEF
2.107142857142857,28,DEF
2.1052631578947367,19,DEF
2.098360655737705,61,MID
2.090909090909091,33,DEF
2.086206896551724,58,DEF
2.076923076923077,13,MID
2.075,40,MID
2.0588235294117645,17,DEF
2.0588235294117645,17,DEF
2.0526315789473686,19,FWD
2.0454545454545454,22,MID
2.0416666666666665,24,DEF
2.0172413793103448,58,FWD
2.0,10,DEF
2.0,8,MID
2.0,37,DEF
2.0,4,GK
2.0,31,MID
2.0,37,MID
1.9666666666666666,30,MID
1.9666666666666666,30,DEF
1.9642857142857142,28,DEF
1.9523809523809523,42,DEF
1.9393939393939394,33,MID
1.9393939393939394,33,MID
1.9333333333333333,30,MID
1.9259259259259258,27,MID
1.9166666666666667,72,DEF
1.9166666666666667,36,DEF
1.9148936170212767,47,MID
1.9090909090909092,44,MID
1.8888888888888888,18,DEF
1.8780487804878048,41,MID
1.8636363636363635,44,MID
1.8611111111111112,36,DEF
1.85,20,DEF
1.8360655737704918,61,MID
1.835820895522388,67,MID
1.8181818181818181,11,DEF
1.8125,32,DEF
1.8095238095238095,42,DEF
1.8064516129032258,31,DEF
1.8,30,FWD
1.7916666666666667,24,MID
1.7894736842105263,57,MID
1.7826086956521738,23,MID
1.78125,32,MID
1.7777777777777777,9,MID
1.7428571428571429,35,FWD
1.7307692307692308,26,MID
1.72,25,MID
1.7,10,MID
1.696969696969697,33,FWD
1.6923076923076923,13,MID
1.6785714285714286,28,DEF
1.6785714285714286,28,DEF
1.6744186046511629,43,MID
1.6666666666666667,30,FWD
1.6666666666666667,3,FWD
1.6666666666666667,39,DEF
1.6666666666666667,12,DEF
1.6388888888888888,36,DEF
1.6382978723404256,47,MID
1.631578947368421,57,DEF
1.627906976744186,43,DEF
1.6,10,MID
1.5918367346938775,49,MID
1.5769230769230769,26,MID
1.5555555555555556,9,MID
1.5416666666666667,24,DEF
1.5217391304347827,46,MID
1.5185185185185186,27,MID
1.5,2,DEF
1.5,14,DEF
